YYYY,MM,DD,h,1_Record_Chugoku_to_Kyushu,2_Record_Chugoku_to_Shikoku,3_Record_Kansai_to_Chugoku,4_Record_Kansai_to_Shikoku,5_Record_Hokuriku_to_Kansai,6_Record_Chubu_to_Hokuriku,7_Record_Chubu_to_Kansai,8_Record_Tokyo_to_Chubu,9_Record_Tohoku_to_Tokyo,10_Record_Hokkaido_to_Tohoku,1_Plan_Chugoku_to_Kyushu,2_Plan_Chugoku_to_Shikoku,3_Plan_Kansai_to_Chugoku,4_Plan_Kansai_to_Shikoku,5_Plan_Hokuriku_to_Kansai,6_Plan_Chubu_to_Hokuriku,7_Plan_Chubu_to_Kansai,8_Plan_Tokyo_to_Chubu,9_Plan_Tohoku_to_Tokyo,10_Plan_Hokkaido_to_Tohoku
2024,7,6,45,-1188,-520,-657.33333,-348.5,677.33333,-297.5,-1343.3333,-515.83333,4515,-41.5,-1142.7,-928.5,-791.29,0,531.1,-300,-2000,-1082.9,4490,-133.2
2024,7,6,46,-814.66667,-587,-478.66667,-348.5,701.33333,-296,-1279.3333,-633.83333,4540,-6,-959.4,-1002.8,-611.695,0,591.3,-300,-2000,-1029.2,4490,-86.2
2024,7,6,47,-884.66667,-477,-368,-348.8333,557.33333,-297.3333,-952.66667,-33.333333,4705,-34.83333,-913.8,-968.3,-576.008,0,594.1,-300,-2000,-997.7,4780.1,-120
2024,7,6,48,-728.66667,-440,-361.33333,-348.8333,465.33333,-295.6667,-1255.3333,-135.5,4406.6667,47.33333,-883.1,-796.3,-732.702,0,420.5,-300,-2000,-682.8,4625.9,-32.4
2024,7,7,1,-943.33333,-431,-632,-598.5,582.66667,-295.6667,-1442,-923.33333,4323.3333,202.8333,-1182.1,-1137.5,-742.59,0,600.6,-300,-2000,-1076.1,4704,272.6
2024,7,7,2,-955.33333,-482,-980,-599.3333,654.66667,-298,-1842,-947.66667,4620,240.8333,-1263.1,-1095.4,-999.832,0,595.6,-300,-2000,-1059.4,4800,274.2
2024,7,7,3,-1034.6667,-541.5,-1009.3333,-599.3333,606.66667,-295.6667,-1607.3333,-798.83333,4673.3333,173,-1299.4,-1203.4,-1116.498,0,529.6,-300,-2000,-1027.7,4800,123.6
2024,7,7,4,-1072.6667,-1003.8333,-1464,-161.6667,508.66667,-296.8333,-2055.3333,-1103.5,4740,200.1667,-1331.6,-1237.8,-1156.3,0,384.5,-300,-2000,-1140,4800,128.1
2024,7,7,5,-1169.3333,-1131.5,-1766,0,254.66667,-297.3333,-1988.6667,-1091.8333,4655,230.5,-1330.9,-1243.9,-1240.904,0,239.7,-300,-2000,-1139.5,4800,222.7
2024,7,7,6,-1138,-1093,-1899.3333,0,228.66667,-298.8333,-2034,-1101.1667,4715,227.3333,-1264.3,-1122.1,-1525.78,0,91.2,-300,-2000,-1133.9,4800,222.6
2024,7,7,7,-1218,-1082,-1908.6667,0,278,-296.5,-1964.6667,-1099.5,4818.3333,180.8333,-1349.6,-1190.1,-1466.298,0,120.5,-300,-1999.4,-1140,4800,159.9
2024,7,7,8,-1145.3333,-1062,-1788.6667,0,253.33333,-287.5,-2023.3333,-1116.1667,4805,166,-1367.3,-1115.2,-1471.464,0,163.3,-227.7,-1999.7,-1140,4800,161
2024,7,7,9,-1300,-1041,-1826,0,180,-252,-1975.3333,-1103.6667,4823.3333,111.3333,-1452.7,-1067,-1489.608,0,40,-210.6,-1999.8,-1140,4800,164.5
2024,7,7,10,-1284.6667,-970.83333,-1526.3333,0,100.66667,-299,-2034,-1047.8333,4748.3333,164,-1326.1,-993.1,-1269.732,0,-12.5,-300,-2000,-1140,4800,181.5
2024,7,7,11,-1413.3333,-963,-1644.3333,0,-13.333333,-297,-1948.6667,-1074.3333,4760,24,-1298.2,-999.1,-1160.82,0,-23.4,-291.9,-1999.9,-1140,4800,29.1
2024,7,7,12,-1189.3333,-1041,-1612.3333,0,100.66667,-124,-1852.6667,-1023.6667,4725,-59.66667,-1229.9,-1077.2,-1141.292,0,72.8,-102.6,-1999,-1140,4800,-70.7
2024,7,7,13,-1158,-957.33333,-1372,0,222,-4.666667,-1788.6667,-959.66667,4760,-40.66667,-1259.8,-958.3,-931.428,0,286.7,0,-1991.9,-1140,4800,-38.6
2024,7,7,14,-1188,-914.5,-1527.6667,0,-17.333333,-266.3333,-1572.6667,-236.16667,4845,-51.5,-1386.5,-1001.1,-1160.016,0,51.8,-273.1,-1999.9,-1140,4800,-48.1
2024,7,7,15,-1481.3333,-1093.1667,-2147.3333,0,-2.666667,-247.5,-1916.6667,-106.33333,4818.3333,-93.66667,-1370.8,-1210.5,-1083.3,0,3.1,-199.2,-2000,-1140,4800,-81.4
2024,7,7,16,-1284,-967.33333,-1988.6667,0,-216,-290,-1815.3333,-1098,4905,-155.1667,-1480.6,-905.3,-1443.232,0,-226.5,-300,-2000,-1140,4800,-150
2024,7,7,17,-1262,-994.33333,-2316.6667,0,-257.33333,-289.8333,-1898,-1117.5,4968.3333,-153.5,-1384.7,-977.942,-1616.17,0,-317.798,-299.998,-1999.998,-1140,5060,-150
2024,7,7,18,-1402,-1084,-2730,0,-306.66667,-286.1667,-1943.3333,-1073.5,4895,-116.6667,-1355.998,-1054.1,-1858.948,0,-324.698,-294.598,-1981.2,-1140,5060,-150
2024,7,7,19,-1463.3333,-1153,-2598,0,-239.33333,-293.1667,-2002,-827.66667,4771.6667,-47.66667,-1414.244,-1149.636,-1416.102,0,-199.2,-300,-2000,-1140,5060,-22.4
2024,7,7,20,-1483.3333,-1291,-2836.6667,0,-305.33333,-286.1667,-1900.6667,-1053.3333,4801.6667,-150.5,-1484.422,-1285.426,-1457.118,0,-263,-300,-1951,-1140,5060,-157.1
2024,7,7,21,-1926,-1367.5,-3681.3333,0,-385.33333,-294.1667,-2018,-1058,4726.6667,-154,-1861.296,-1360.918,-2192.096,0,-308.598,-299.998,-1998.6,-1140,5060,-157.7
2024,7,7,22,-1768,-1439,-3585.3333,0,-433.33333,-292.1667,-1711.3333,-960.66667,4883.3333,-161.3333,-2012.486,-1439.922,-2359.69,0,-353.498,-299.998,-2000,-1115.1,5060,-129.3
2024,7,7,23,-1629.3333,-1411,-3449.3333,0,-414.66667,-292.6667,-1954,-1054.3333,4858.3333,-154.3333,-1854.572,-1428.99,-2045.726,0,-349.5,-300,-1997.8,-1140,5060,-134.7
2024,7,7,24,-1473.3333,-1429.5,-3322.3333,0,-337.33333,-288,-1671.3333,-909.33333,4668.3333,-182.6667,-1974.136,-1450,-2200.242,0,-393.798,-299.998,-1975,-1140,4690,-161.1
2024,7,7,25,-1552.6667,-1338,-3229,0,-276,-288,-1628.6667,-696.5,4728.3333,-183.5,-1948.36,-1429,-1995.71,0,-297.098,-299.998,-2000,-1140,4790,-168.8
2024,7,7,26,-1518,-1349.5,-3117.6667,0,-328.66667,-290.1667,-1038.3333,-776.5,4873.3333,-162.8333,-2112.552,-1450,-2119.634,0,-337.298,-299.998,-2000,-1140,4790,-169.1
2024,7,7,27,-1500.6667,-1315,-2839.3333,0,-359.33333,-294.1667,-1503.3333,-752.16667,4815,-140.8333,-2300,-1450,-2298.596,0,-340.1,-300,-2000,-1140,4790,-146.1
2024,7,7,28,-1360,-1267,-2491.3333,0,-352,-294.6667,-1340.6667,-932.66667,4753.3333,-158.5,-2299.2,-1449.6,-2214.58,0,-408.5,-300,-2000,-1140,4790,-158.6
2024,7,7,29,-1491.3333,-1299.5,-2735.3333,0,-142.66667,-251.6667,-1778,-775.33333,4673.3333,-157.8333,-2290,-1450,-2633.626,0,-349.6,-272.6,-1999,-1140,4790,-160
2024,7,7,30,-1086.6667,-1348.5,-3000.6667,0,181.33333,1,-1599.3333,-1060.5,4786.6667,-70.5,-2290,-1450,-2632.886,0,21.1,0,-1692.2,-1140,4790,-51.4
2024,7,7,31,-585.33333,-1245,-2646,0,200.66667,1,-1011.6667,20.666667,4873.3333,-22.16667,-2290,-1450,-2593.548,0,57.9,0,-2000,-1140,4790,-38.8
2024,7,7,32,-862,-1203.5,-2666.3333,0,90.666667,-213,-929,111.5,4803.3333,-10.16667,-2287.3,-1450,-2540.384,0,-24.5,-216.2,-1999,-1140,4790,-19.1
2024,7,7,33,-714.66667,-1169,-2392.6667,0,203.33333,-262.5,-755.33333,521.33333,4788.3333,-17,-2149.8,-1450,-2363.478,0,92.8,-264.2,-1977.8,-1140,4790,55.8
2024,7,7,34,-2028.6667,-1104.5,-3261.3333,0,230.66667,-240.1667,-1831.3333,-652.5,4778.3333,-44,-2209,-1400.4,-2397.268,0,242,-181.6,-1999.4,-1140,4790,-34.7
2024,7,7,35,-1702,-1055.3333,-3038.6667,0,536,-77.83333,-1975.3333,-625.33333,4806.6667,-44.83333,-1741.1,-1362.8,-2118.906,0,558.4,0,-1983.9,-1140,4790,-46
2024,7,7,36,-1796.6667,-925,-2761.3333,0,655.33333,-4.833333,-1743.3333,-502.83333,4870,-6,-2299.6,-1215.2,-2468.928,0,525.5,0,-1940.9,-1140,4790,-9.3
2024,7,7,37,-1779.3333,-855,-2762.6667,0,636,1,-1762,-414.83333,4851.6667,37.16667,-1921.4,-1135.6,-2184.478,0,487.6,0,-1613.5,-1126.8,4790,107.7
2024,7,7,38,-1501.3333,-875.5,-2312,0,502,-105.8333,-2055.3333,-1036.8333,4765,89.83333,-1545.1,-1056.2,-1755.95,0,485.4,0,-1788.2,-1138.9,4790,139.7
2024,7,7,39,-1515.3333,-892.5,-2087.3333,0,578,-102,-1991.3333,-1117.5,4750,34.16667,-1474.2,-993.5,-1651.724,0,555.5,0,-1701.4,-1135.8,4790,34.5
2024,7,7,40,-1450,-945.5,-2194,0,590.66667,-130,-2076.6667,-1117.6667,4760,33.33333,-1493.9,-1013.6,-1664.87,0,593.4,0,-1568.7,-1140,4790,18.8
2024,7,7,41,-1404,-969.83333,-2143.3333,0,613.33333,-205.5,-2031.3333,-1117,4766.6667,15.66667,-1586,-1017.9,-1745.15,0,656.9,0,-1841,-1140,4790,21.5
2024,7,7,42,-1410,-782,-1879.3333,0,856.66667,1,-1892.6667,-1118,4841.6667,41.5,-1641.4,-1031.4,-1760.066,0,641.6,0,-2000,-1136.9,4790,47.4
2024,7,7,43,-1418.6667,-880.5,-1875.3333,0,610.66667,-229,-1924.6667,-1117.1667,4848.3333,79.33333,-1482.8,-1067.1,-1429.966,0,498.5,-207.8,-1997.8,-1140,4790,73.5
2024,7,7,44,-1040.6667,-922.5,-1049.3333,0,596,-297.6667,-1890,-1116.8333,5081.6667,58,-1277.5,-1109.9,-738.2,0,491.9,-300,-2000,-973.6,5100,76.4
2024,7,7,45,-1380,-678,-1200,0,522.66667,-296.1667,-1852.6667,-1116.6667,4626.6667,-5.333333,-1450.8,-841.2,-1044.152,0,398.7,-300,-2000,-1140,4610,-55.6
2024,7,7,46,-1219.3333,-721.5,-1022.6667,0,498.66667,-296.5,-1759.3333,-1116.1667,4591.6667,-64.5,-1453.3,-922.2,-920.378,0,443.3,-300,-2000,-1135.4,4610,-135.5
2024,7,7,47,-1297.3333,-699.5,-1264,0,481.33333,-298.3333,-1714,-1117,4598.3333,-3.833333,-1503,-837,-994.424,0,458.9,-300,-2000,-1140,4610,-45.9
2024,7,7,48,-1204,-703.5,-1258.6667,0,380,-295.8333,-1668.6667,-1117.3333,4630,75.5,-1423,-822.8,-1022.384,0,357.2,-300,-2000,-1132.5,4518,91.6
2024,7,8,1,-1172,-771.5,-1413.6667,0,325.33333,-298.1667,-1938,-1116.1667,4326.6667,-80.5,-1353.8,-821.2,-1285.736,0,254.2,-300,-2000,-1140,4260,-140
2024,7,8,2,-1150.6667,-916,-1585.1667,0,423.33333,-295.5,-1732.6667,-1117,4373.3333,-105.8333,-1290.5,-858.4,-1427.65,0,249.6,-300,-2000,-1140,4260,-133
2024,7,8,3,-1220,-969.66667,-1492.3333,0,214.66667,-295.6667,-1370,-1116.5,4325,-102,-1322.8,-895,-1349.718,0,273.2,-300,-2000,-1140,4260,-130
2024,7,8,4,-1202.6667,-1028,-1476.3333,0,136,-297.5,-1303.3333,-1117.5,4280,-124.3333,-1348,-946.3,-1299.316,0,172.2,-300,-2000,-1140,4260,-129.1
2024,7,8,5,-1296.6667,-1083,-1464.3333,0,66.666667,-295.5,-1346,-1117.5,4271.6667,-143.5,-1338.7,-1005.6,-1257.248,0,106.6,-300,-2000,-1140,4260,-139.2
2024,7,8,6,-1402,-1079.5,-1589.6667,0,50,-295.5,-1652.6667,-1115.8333,4258.3333,-111.6667,-1369.9,-997.7,-1204.956,0,109.1,-300,-2000,-1140,4260,-138.3
2024,7,8,7,-1390,-1055.5,-1422,0,40,-297.1667,-1564.6667,-1116.3333,4285,-128,-1524.5,-1051.6,-1201.702,0,96.2,-300,-2000,-1140,4260,-150
2024,7,8,8,-1436.6667,-1171.5,-1696.6667,0,245.33333,-295.3333,-1922,-1118.1667,4273.3333,-81.5,-1442.6,-1050,-1112.886,0,244.3,-300,-2000,-1118.2,4260,-132.6
2024,7,8,9,-1466.6667,-1286.5,-1601.6667,0,270.66667,-295.5,-1804.6667,-1116.8333,4263.3333,-46.5,-1507.2,-1161.1,-906.124,0,290.3,-300,-2000,-1111.2,4260,-109.9
2024,7,8,10,-1478.6667,-1319,-1533.6667,0,277.33333,-297.1667,-1783.3333,-1117.1667,4255,0.166667,-1534.8,-1191.4,-890.792,0,322.7,-300,-2000,-1120.2,4260,-4.5
2024,7,8,11,-1406.6667,-1276,-1403.3333,0,269.33333,-296.3333,-1922,-1117.6667,4208.3333,-84.83333,-1463.7,-1137.9,-897.684,0,402.2,-300,-2000,-1014.1,4260,-137.9
2024,7,8,12,-1510,-1325,-1924.6667,0,161.33333,-297.5,-2028.6667,-1117.5,3910,-81.33333,-1406.8,-1216.7,-996.754,0,251.1,-300,-2000,-1115.6,3890,-69.8
2024,7,8,13,-1496.6667,-1357,-2026,0,49.333333,-298.5,-2034,-1118.1667,3910,-138.3333,-1507.2,-1345,-1052.172,0,75.1,-300,-2000,-1140,3890,-139.5
2024,7,8,14,-1528,-1421,-2222,0,26.666667,-297.3333,-1772.6667,-1118.1667,3995,-82.5,-1670.7,-1405.9,-1251.188,0,15.3,-300,-2000,-1140,3890,-132.2
2024,7,8,15,-1258.6667,-1442,-2432.6667,0,106.66667,-296.3333,-1892.6667,-1116.3333,3938.3333,-128.8333,-1771.2,-1411.7,-1538.748,0,-21.6,-300,-2000,-1140,3890,-135.8
2024,7,8,16,-1414,-1429,-3225.3333,0,90.666667,-298.5,-2007.3333,-1117.8333,3940,-162.6667,-1830,-1412,-1708.032,0,66.2,-300,-2000,-1140,3890,-143.2
2024,7,8,17,-1498,-1410.5,-3430.6667,0,328,-115.3333,-2258,-1116.5,4366.6667,-93.33333,-2008.6,-1412,-2048.242,0,488.5,0,-2439.4,-1140,4390,-180
2024,7,8,18,-1703.3333,-1415.5,-3616,0,218,-34,-2178,-1099.1667,4386.6667,-71.83333,-2580,-1412,-2522.212,0,276.2,0,-2262.1,-1140,4390,-180
2024,7,8,19,-2064,-1416.5,-3736,0,-6.666667,1,-2012.6667,-1323.6667,4425,-107.3333,-2690,-1350,-2638.488,0,128.3,0,-1744.8,-1340,4390,-190
2024,7,8,20,-2256,-1408,-3904,0,-67.333333,1,-1687.3333,-1323,4341.6667,-199.3333,-2780,-1350,-2643.05,0,111.5,0,-1496.6,-1340,4390,-187.2
2024,7,8,21,-2750.6667,-1409.5,-4420,0,126.66667,1,-2180.6667,-1323.1667,4375,-104,-2780,-1350,-2703.828,0,135.3,0,-1400.3,-1340,4390,-174.6
2024,7,8,22,-2741.3333,-1375.5,-4485.3333,0,112,1,-2170,-1323.1667,4405,-32.83333,-2780,-1350,-2717.002,0,36.5,0,-1202.2,-1340,4390,-191.2
2024,7,8,23,-2766.6667,-1363.5,-4478.6667,0,-146.66667,1,-1650,-1323.1667,4413.3333,-74.5,-2779,-1350,-2755.79,0,-133.2,0,-935.6,-1340,4390,-163.7
2024,7,8,24,-2790.6667,-1219.5,-4409.3333,0,-110.66667,1,-1666,-1319.6667,4425,-45.33333,-2780,-1350,-2740.43,0,-124.9,0,-865.5,-1340,4390,-77.5
2024,7,8,25,-2750,-1153.5,-4406.6667,0,-94,1,-1522,-1117.3333,4811.6667,-14.5,-2720,-1333,-2967.894,0,-154.9,0,-1068.6,-1140,4760,79.1
2024,7,8,26,-2703.3333,-1130.5,-4396,0,-118.66667,1,-1105.3333,-1116.3333,4803.3333,-37.5,-2720,-1333,-2918.302,0,-52.7,0,-977.6,-1140,4760,-18.1
2024,7,8,27,-2624.6667,-1163.1667,-4401.3333,0,-308,1,-224,-1117.1667,4643.3333,-148.5,-2770,-1333,-3242.27,0,-119.3,0,-573,-1139.5,4760.5,-146.4
2024,7,8,28,-2394.6667,-1276.5,-4361.3333,0,-422.66667,1,96,-1117.3333,4731.6667,-136.8333,-2780,-1333,-3380.204,0,-110.7,0,-434.7,-1140,4762.1,-124.8
2024,7,8,29,-2428.6667,-1251.5,-4321.3333,0,-387.33333,1,-197.33333,-1118.6667,4613.3333,-147.1667,-2780,-1333,-3423.164,0,-108.6,0,-409.6,-936.4,4761.8,-138.4
2024,7,8,30,-2633.3333,-1229,-4422.6667,0,-245.33333,1,-224,-1112.5,4805,-72,-2780,-1333,-3456.384,0,-72.1,0,-183.5,-320.6,4766.1,-96.9
2024,7,8,31,-2648.6667,-1263.5,-4381.3333,0,116.66667,1,-672,-1105.1667,4821.6667,36.16667,-2780,-1328,-3470.652,0,235.2,0,37.3,-156,4790,106.9
2024,7,8,32,-2726.6667,-1165,-4202.6667,0,362.66667,1,-1281.6667,-1107,4688.3333,4.833333,-2780,-1328,-3414.48,0,273.6,0,-570.2,-203.5,4790,28.1
2024,7,8,33,-2691.3333,-1190.5,-4228,0,412.66667,1,-848.66667,-1093.1667,4635,45.5,-2770,-1328,-3422.222,0,369.5,0,-652.4,114.8,4790,71.4
2024,7,8,34,-2527.3333,-1315,-3948,0,412,1,-1175.3333,-1118,4791.6667,-12.33333,-2649.5,-1308.7,-3191.176,0,314.9,0,-1066.1,-986.8,4774.9,61.2
2024,7,8,35,-2566,-1286,-3904,0,28,1,-1046.5,-1118,4818.3333,-7.5,-2610.3,-1173.7,-3273.288,0,241,0,-928.4,-1140,4790,-0.4
2024,7,8,36,-2291.3333,-1388.5,-3421.3333,0,16.666667,1,-1078.6667,-1117.6667,4816.6667,-0.166667,-2095.3,-1182.9,-2643.552,0,222.4,0,-864,-1140,4790,52.9
2024,7,8,37,-1786.6667,-1399.5,-2363.3333,0,161.33333,1,-762.66667,-1118.5,4820,37,-2049.5,-1345.5,-2221.352,0,376.4,0,-1742.9,-1106,4790,186.1
2024,7,8,38,-1456,-1409.5,-1990.3333,0,354,1,-1361.6667,-1118.1667,4755,37.83333,-1474.6,-1439,-1593.3,0,396.7,0,-1402.2,-1074.6,4790,127
2024,7,8,39,-1590.6667,-1416,-2343,0,616.66667,1,-1511.3333,-1117,4770,71.66667,-1561.8,-1439,-1774.72,0,617.6,0,-1821.5,-907.4,4790,132.6
2024,7,8,40,-1859.3333,-1414,-2670.3333,0,739.33333,1,-341.33333,-1101.5,4741.6667,93.83333,-1920,-1435.6,-1934.282,0,629.9,0,-534.3,-24,4790,199.4
2024,7,8,41,-1432.6667,-1445.5,-2218.3333,0,756,1,-854,-1103,4756.6667,84.16667,-1479.9,-1439,-1429.076,0,670.1,0,-365,-99,4790,108.2
2024,7,8,42,-1444,-1342.5,-2355.3333,0,719.33333,1,-437.33333,-1105.6667,4705,98.33333,-1559.9,-1073.2,-1722.462,0,659,0,-216.4,-210.4,4790,119.2
2024,7,8,43,-1720,-1352,-2892,0,692,1,-1522,-1114.1667,4800,-15.83333,-1752.2,-1189.6,-2074.988,0,565.5,0,-923.7,-392.8,4790,48.7
2024,7,8,44,-1534,-1296.5,-2346,0,681.33333,1,-1442,-1116.5,4763.3333,-19.33333,-1602.4,-1226.4,-1858.618,0,540.4,0,-1316.4,-1132.1,4790,73.2
2024,7,8,45,-1654,-1366.5,-2680.3333,0,458,-237.1667,-1762,-1117.3333,4506.6667,-133.3333,-1681.5,-1369.9,-1953.366,0,364.9,-225.9,-1726.1,-1132.4,4490,-93.6
2024,7,8,46,-1412,-1420.5,-2426,0,482,-297.5,-1874,-1117.5,4486.6667,-58.33333,-1578.2,-1344.5,-1777.702,0,348.1,-300,-1986,-1118.5,4490,-65.5
2024,7,8,47,-1435.3333,-1207,-2195.3333,0,508,-298.8333,-1991.3333,-1117.6667,4500,-26.5,-1378.6,-1147.2,-1632.784,0,416.3,-300,-2000,-1098.8,4490,14.3
2024,7,8,48,-1081.3333,-1161.5,-1487.3333,0,435.33333,-298.8333,-2010,-1091.3333,4708.3333,66.16667,-1158.7,-1013.6,-1024.094,0,319.9,-300,-2000,-1137.5,4700.5,202.6
2024,7,9,1,-1387.3333,-1015,-1321.6667,0,337.33333,-298.1667,-1911.3333,-851.66667,4191.6667,-70.83333,-1224.2,-1149.5,-973.144,0,319.8,-300,-2000,-935.7,4156.5,-98
2024,7,9,2,-1172.6667,-1120,-1321.3333,0,484.66667,-297.8333,-1412.6667,-650.33333,4176.6667,-131.1667,-1258.8,-1251.2,-954.882,0,458.1,-300,-2000,-862.4,4099.7,-118
2024,7,9,3,-1278,-1137.5,-1483,0,575.33333,-295.6667,-1676.6667,-780.5,4186.6667,-66.16667,-1283.3,-1255.4,-1071.148,0,431,-300,-2000,-998.1,4158.6,-68
2024,7,9,4,-1185.3333,-1215.5,-1569.6667,0,536,-298,-1799.3333,-785.5,4220,-51.83333,-1269.6,-1306,-1102.536,0,444.4,-300,-2000,-967.2,4158.6,-63.3
2024,7,9,5,-1298,-1263,-1796.6667,0,540,-299.1667,-2076.6667,-1036.1667,4156.6667,-44.5,-1262.1,-1318.3,-1037.272,0,397.7,-300,-2000,-1140,4160,-35.5
2024,7,9,6,-1308.6667,-1182,-1646,0,414.66667,-298,-1975.3333,-947.16667,4185,-23.5,-1283.1,-1307.5,-1021.834,0,383.4,-300,-2000,-1140,4160,-51.9
2024,7,9,7,-1565.3333,-1191,-1916.6667,0,417.33333,-298.6667,-2007.3333,-884.5,4180,-72.33333,-1298.4,-1287.2,-1016.734,0,420,-300,-2000,-1140,4160,-54.5
2024,7,9,8,-1646,-1116,-1858,0,427.33333,-299,-2050,-1074.5,4201.6667,-131.1667,-1318.6,-1239.2,-1092.052,0,391.6,-300,-2000,-1140,4160,-139.2
2024,7,9,9,-1846.6667,-1073.5,-1754,0,500,-296.5,-1922,-1117.5,4185,-128.3333,-1391.1,-1186.8,-981.018,0,441.1,-300,-2000,-1140,4160,-150
2024,7,9,10,-1799.3333,-1060.5,-1614,0,422.66667,-298.8333,-1980.6667,-1115.1667,4181.6667,-81.33333,-1384.1,-1100.4,-915.204,0,403.8,-300,-2000,-1140,4160,-77.1
2024,7,9,11,-1821.3333,-1070.5,-1407.6667,0,418.66667,-296.8333,-1770,-803.66667,4100,-109.6667,-1359.6,-1084.5,-827.168,0,430.6,-300,-2000,-1139,4160,-90.8
2024,7,9,12,-1653.3333,-1082.5,-1463,0,488,-298.8333,-1986,-950.16667,3831.6667,-50.33333,-1345,-1106.7,-878.46,0,475.1,-300,-2000,-1140,3790,-55.2
2024,7,9,13,-1527.3333,-1174.5,-1650,0,382.66667,-299,-1994,-893.16667,3825,0.5,-1446.7,-1257.3,-1175.912,0,423.4,-300,-2000,-1140,3790,-22
2024,7,9,14,-1408,-1296,-2036.6667,0,368,-296.6667,-1866,-551.33333,3841.6667,2.333333,-1545.5,-1397.6,-1374.956,0,427.8,-300,-2000,-1140,3790,49.6
2024,7,9,15,-1482,-1355.5,-2390,0,298,-295.6667,-1626,-426.83333,3796.6667,16,-1677.9,-1387.6,-1538.166,0,304.8,-300,-1999.4,-1140,3790,-63.5
2024,7,9,16,-1505.3333,-1344,-2465,0,326.66667,-298.1667,-1842,-1103.6667,3895,-18.66667,-1770.8,-1349,-1644.526,0,278.6,-300,-1994.6,-1140,3790,-50.8
2024,7,9,17,-1503.3333,-1207,-2100.6667,0,90.666667,-265,-2402,-1116.1667,4561.6667,-34.83333,-1825.9,-1290,-1617.394,0,330.2,-112.3,-2480.1,-1140,4540,-176.4
2024,7,9,18,-1676.6667,-1202.6667,-3081.3333,0,222.66667,-103.6667,-2199.3333,-995,4491.6667,-4.5,-2238.5,-1379.8,-2362.094,0,262.2,0,-1890.4,-1093.4,4540,-26.4
2024,7,9,19,-2035.3333,-1192,-3390.6667,0,252,1,-1879.3333,-802.83333,4590,47.16667,-2406.7,-1368,-2816.02,0,97.4,0,-1920.7,-1140,4640,24.6
2024,7,9,20,-2457.3333,-1270.5,-4136,0,212.66667,-4.666667,-1825.6667,-620.66667,4523.3333,-5.333333,-2473.3,-1385,-3050.914,0,114.2,0,-1821.3,-829.9,4640,-82.5
2024,7,9,21,-2812,-1174.1667,-4128,0,141.33333,1,-816.66667,-668.83333,4471.6667,-33.33333,-2554.6,-1385,-3319.608,0,62.1,0,-1734.8,-1140,4640,-98
2024,7,9,22,-2747.3333,-981.83333,-4244,0,110.66667,1,-1107.6667,-1062.1667,3810,-116.6667,-2705.5,-1385,-3403.668,0,61.7,0,-1721,-880.8,4640,-114.3
2024,7,9,23,-2716,-1075,-4250.6667,0,150.66667,1,-1196,-740.83333,3375,-210.3333,-2780,-1385,-3336.178,0,68.5,0,-1450.2,-1140,4640,-183.9
2024,7,9,24,-2730,-1079,-4258.6667,0,172,1,-832.33333,528.16667,3310,-186,-2774,-1385,-3300.04,0,73,0,-1368,-1135.7,4640,-185.4
2024,7,9,25,-2639.3333,-1182,-4334.6667,0,178.66667,1,-1954,-547.5,3206.6667,-176,-2505.7,-1333,-2887.662,0,84.1,0,-1488,-1140,4640,-181.3
2024,7,9,26,-2362,-1190.5,-4341.3333,0,108,1,-1386,-190.66667,3630,-170.3333,-2469.2,-1333,-2835.876,0,103,0,-1151.7,-1140,4640,-186.2
2024,7,9,27,-2645.3333,-1289,-4313.3333,0,118.66667,-38.83333,-2324.6667,-560.83333,3820,-147.8333,-2763.2,-1332.8,-3211.014,0,119.6,0,-1068.7,-1013.6,4640,-113
2024,7,9,28,-2690.6667,-1307.5,-4390.6667,0,-100.66667,-296.8333,-2540.6667,-980.16667,4230,-101.5,-2780,-1333,-3214.814,0,126.2,0,-990.6,-1043,4640,-85.9
2024,7,9,29,-2758.6667,-1348.5,-4180,0,54.666667,-158.5,-2428.6667,-695.5,4373.3333,-61.83333,-2778.8,-1333,-3197.316,0,187.7,0,-1570.7,-1046.2,4640,-66.2
2024,7,9,30,-2725.3333,-1346,-3984,0,12,-262,-2402,-1028.6667,4448.3333,-125,-2780,-1333,-3211.83,0,227.7,0,-2183,-1129.7,4790,-153.8
2024,7,9,31,-2700.6667,-1313,-4052,0,78.666667,-180.5,-2418,-1034.1667,4316.6667,-159.5,-2780,-1377.3,-3216.44,0,258.9,0,-2352,-1127.9,4790,-150.8
2024,7,9,32,-2723.3333,-1274.5,-4106.6667,0,128,-274.1667,-2431.3333,-589.16667,4326.6667,-141.6667,-2712.7,-1348.3,-3227.624,0,167,-159.1,-2296.4,-1112.4,4790,-119.7
2024,7,9,33,-2661.3333,-1260,-3713.3333,0,185.33333,-296.3333,-2311.3333,-535,4688.3333,-123.3333,-2679,-1354.1,-3049.812,0,213.6,-300,-2285.1,-773.7,4790,-96.3
2024,7,9,34,-2597.3333,-1104.5,-3581.3333,0,759.33333,-93.16667,-2295.3333,-1119,4793.3333,-143.3333,-2297.6,-1228.2,-2783.384,0,600.6,0,-1494.8,-1140,4790,-94.3
2024,7,9,35,-2528,-935.5,-2921.3333,0,686.66667,-295.3333,-2514,-1075.3333,4770,-168,-2288.2,-1208.9,-2632.142,0,658.7,0,-2221.3,-1124,4790,-137.9
